run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
ERR9769281	SAMEA14431086	ERX9317477	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/001/ERR9769281/ERR9769281.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769281/4678_AF_CCS.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/001/ERR9769281.bam
ERR9769288	SAMEA14431093	ERX9317484	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/008/ERR9769288/ERR9769288.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769288/4678_AJ_CCS.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/008/ERR9769288.bam
ERR9769291	SAMEA14431096	ERX9317487	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/001/ERR9769291/ERR9769291.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769291/4678_Q_CCS.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/001/ERR9769291.bam
ERR9769292	SAMEA14431097	ERX9317488	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/002/ERR9769292/ERR9769292.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769292/4678_R_CCS.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/002/ERR9769292.bam
ERR9769293	SAMEA14431098	ERX9317489	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/003/ERR9769293/ERR9769293.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769293/4678_S_CCS.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/003/ERR9769293.bam
ERR9769300	SAMEA14431105	ERX9317496	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/000/ERR9769300/ERR9769300.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769300/4678_Z_CCS.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/000/ERR9769300.bam
ERR9769302	SAMEA14431107	ERX9317498	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/002/ERR9769302/ERR9769302.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769302/4678_AB_CCS.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/002/ERR9769302.bam
ERR9769303	SAMEA14431108	ERX9317499	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/003/ERR9769303/ERR9769303.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769303/4678_AC_CCS.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/003/ERR9769303.bam
ERR9769375	SAMEA14431110	ERX9317571	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/005/ERR9769375/ERR9769375_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/005/ERR9769375/ERR9769375_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769375/4712_A_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769375/4712_A_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/005/ERR9769375.bam
ERR9769378	SAMEA14431113	ERX9317574	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/008/ERR9769378/ERR9769378_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/008/ERR9769378/ERR9769378_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769378/4712_D_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769378/4712_D_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/008/ERR9769378.bam
ERR9769235	SAMEA14431115	ERX9317431	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/005/ERR9769235/ERR9769235_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/005/ERR9769235/ERR9769235_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769235/4775_B_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769235/4775_B_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/005/ERR9769235.bam
ERR9769236	SAMEA14431116	ERX9317432	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/006/ERR9769236/ERR9769236_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/006/ERR9769236/ERR9769236_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769236/4775_C_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769236/4775_C_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/006/ERR9769236.bam
ERR9769241	SAMEA14431121	ERX9317437	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/001/ERR9769241/ERR9769241_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/001/ERR9769241/ERR9769241_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769241/4775_Z_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769241/4775_Z_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/001/ERR9769241.bam
ERR9769243	SAMEA14431123	ERX9317439	PRJEB52999	408172	marine metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/003/ERR9769243/ERR9769243_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR976/003/ERR9769243/ERR9769243_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769243/4775_AA_R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR976/ERR9769243/4775_AA_R2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/err/ERR976/003/ERR9769243.bam
