run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp	bam_ftp
SRR18490942	SAMN26980382	SRX14622786	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/042/SRR18490942/SRR18490942_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/042/SRR18490942	
SRR18490944	SAMN26980380	SRX14622784	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/044/SRR18490944/SRR18490944_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/044/SRR18490944	
SRR18490945	SAMN26980379	SRX14622783	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/045/SRR18490945/SRR18490945_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/045/SRR18490945	
SRR18490952	SAMN26980373	SRX14622720	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/052/SRR18490952/SRR18490952_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/052/SRR18490952	
SRR18490953	SAMN26980346	SRX14622775	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/053/SRR18490953/SRR18490953_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/053/SRR18490953	
SRR18490956	SAMN26980048	SRX14622772	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/056/SRR18490956/SRR18490956_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/056/SRR18490956/SRR18490956_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/056/SRR18490956	
SRR18490958	SAMN26980343	SRX14622770	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/058/SRR18490958/SRR18490958_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/058/SRR18490958	
SRR18490960	SAMN26980341	SRX14622768	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/060/SRR18490960/SRR18490960_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/060/SRR18490960	
SRR18490961	SAMN26980340	SRX14622767	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/061/SRR18490961/SRR18490961_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/061/SRR18490961	
SRR18490964	SAMN26980337	SRX14622764	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/064/SRR18490964/SRR18490964_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/064/SRR18490964	
SRR18490976	SAMN26980326	SRX14622752	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/076/SRR18490976/SRR18490976_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/076/SRR18490976	
SRR18490979	SAMN26980324	SRX14622749	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/079/SRR18490979/SRR18490979_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/079/SRR18490979	
SRR18490983	SAMN26980219	SRX14622745	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/083/SRR18490983/SRR18490983_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/083/SRR18490983/SRR18490983_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/083/SRR18490983	
SRR18490988	SAMN26980062	SRX14622740	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/088/SRR18490988/SRR18490988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/088/SRR18490988/SRR18490988_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/088/SRR18490988	
SRR18490993	SAMN26980210	SRX14622735	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/093/SRR18490993/SRR18490993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/093/SRR18490993/SRR18490993_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/093/SRR18490993	
SRR18490995	SAMN26980208	SRX14622733	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/095/SRR18490995/SRR18490995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/095/SRR18490995/SRR18490995_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/095/SRR18490995	
SRR18490996	SAMN26980207	SRX14622732	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/096/SRR18490996/SRR18490996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/096/SRR18490996/SRR18490996_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/096/SRR18490996	
SRR18490999	SAMN26980061	SRX14622729	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/099/SRR18490999/SRR18490999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/099/SRR18490999/SRR18490999_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/099/SRR18490999	
SRR18491003	SAMN26980201	SRX14622725	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/003/SRR18491003/SRR18491003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/003/SRR18491003/SRR18491003_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/003/SRR18491003	
SRR18491008	SAMN26980196	SRX14622692	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/008/SRR18491008/SRR18491008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/008/SRR18491008/SRR18491008_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/008/SRR18491008	
SRR18491010	SAMN26980371	SRX14622718	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/010/SRR18491010/SRR18491010_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/010/SRR18491010	
SRR18491011	SAMN26980370	SRX14622717	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/011/SRR18491011/SRR18491011_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/011/SRR18491011	
SRR18491020	SAMN26980362	SRX14622708	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/020/SRR18491020/SRR18491020_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/020/SRR18491020	
SRR18491021	SAMN26980361	SRX14622707	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/021/SRR18491021/SRR18491021_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/021/SRR18491021	
SRR18491022	SAMN26980360	SRX14622706	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/022/SRR18491022/SRR18491022_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/022/SRR18491022	
SRR18491023	SAMN26980359	SRX14622705	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/023/SRR18491023/SRR18491023_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/023/SRR18491023	
SRR18491025	SAMN26980357	SRX14622703	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/025/SRR18491025/SRR18491025_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/025/SRR18491025	
SRR18491029	SAMN26980354	SRX14622699	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/029/SRR18491029/SRR18491029_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/029/SRR18491029	
SRR18491033	SAMN26980350	SRX14622695	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/033/SRR18491033/SRR18491033_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/033/SRR18491033	
SRR18491035	SAMN26980348	SRX14622693	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/035/SRR18491035/SRR18491035_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/035/SRR18491035	
SRR18491036	SAMN26980347	SRX14622776	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/036/SRR18491036/SRR18491036_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/036/SRR18491036	
SRR18491037	SAMN26980195	SRX14622691	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/037/SRR18491037/SRR18491037_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/037/SRR18491037/SRR18491037_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/037/SRR18491037	
SRR18491039	SAMN26980194	SRX14622689	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/039/SRR18491039/SRR18491039_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/039/SRR18491039/SRR18491039_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/039/SRR18491039	
SRR18491040	SAMN26980193	SRX14622688	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/040/SRR18491040/SRR18491040_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/040/SRR18491040/SRR18491040_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/040/SRR18491040	
SRR18491043	SAMN26980190	SRX14622685	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/043/SRR18491043/SRR18491043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/043/SRR18491043/SRR18491043_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/043/SRR18491043	
SRR18491056	SAMN26980178	SRX14622672	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/056/SRR18491056/SRR18491056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/056/SRR18491056/SRR18491056_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/056/SRR18491056	
SRR18491064	SAMN26980171	SRX14622636	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/064/SRR18491064/SRR18491064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/064/SRR18491064/SRR18491064_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/064/SRR18491064	
SRR18491069	SAMN26980293	SRX14622659	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/069/SRR18491069/SRR18491069_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/069/SRR18491069	
SRR18491071	SAMN26980291	SRX14622657	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/071/SRR18491071/SRR18491071_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/071/SRR18491071	
SRR18491075	SAMN26980287	SRX14622653	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/075/SRR18491075/SRR18491075_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/075/SRR18491075	
SRR18491077	SAMN26980285	SRX14622651	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/077/SRR18491077/SRR18491077_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/077/SRR18491077	
SRR18491079	SAMN26980284	SRX14622649	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/079/SRR18491079/SRR18491079_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/079/SRR18491079	
SRR18491082	SAMN26980281	SRX14622646	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/082/SRR18491082/SRR18491082_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/082/SRR18491082	
SRR18491085	SAMN26980278	SRX14622643	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/085/SRR18491085/SRR18491085_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/085/SRR18491085	
SRR18491091	SAMN26980273	SRX14622637	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/091/SRR18491091/SRR18491091_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/091/SRR18491091	
SRR18491092	SAMN26980272	SRX14622548	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/092/SRR18491092/SRR18491092_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/092/SRR18491092	
SRR18491097	SAMN26980166	SRX14622631	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/097/SRR18491097/SRR18491097_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/097/SRR18491097/SRR18491097_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/097/SRR18491097	
SRR18491100	SAMN26980164	SRX14622628	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/000/SRR18491100/SRR18491100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/000/SRR18491100/SRR18491100_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/000/SRR18491100	
SRR18491104	SAMN26980160	SRX14622624	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/004/SRR18491104/SRR18491104_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/004/SRR18491104/SRR18491104_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/004/SRR18491104	
SRR18491106	SAMN26980158	SRX14622622	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/006/SRR18491106/SRR18491106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/006/SRR18491106/SRR18491106_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/006/SRR18491106	
SRR18491110	SAMN26980056	SRX14622618	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/010/SRR18491110/SRR18491110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/010/SRR18491110/SRR18491110_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/010/SRR18491110	
SRR18491111	SAMN26980154	SRX14622617	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/011/SRR18491111/SRR18491111_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/011/SRR18491111/SRR18491111_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/011/SRR18491111	
SRR18491113	SAMN26980152	SRX14622615	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/013/SRR18491113/SRR18491113_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/013/SRR18491113/SRR18491113_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/013/SRR18491113	
SRR18491114	SAMN26980151	SRX14622614	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/014/SRR18491114/SRR18491114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/014/SRR18491114/SRR18491114_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/014/SRR18491114	
SRR18491121	SAMN26980088	SRX14622607	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/021/SRR18491121/SRR18491121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/021/SRR18491121/SRR18491121_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/021/SRR18491121	
SRR18491122	SAMN26980087	SRX14622606	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/022/SRR18491122/SRR18491122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/022/SRR18491122/SRR18491122_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/022/SRR18491122	
SRR18491128	SAMN26980442	SRX14622600	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/028/SRR18491128/SRR18491128_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/028/SRR18491128	
SRR18491129	SAMN26980441	SRX14622599	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/029/SRR18491129/SRR18491129_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/029/SRR18491129	
SRR18491130	SAMN26980440	SRX14622598	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/030/SRR18491130/SRR18491130_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/030/SRR18491130	
SRR18491134	SAMN26980436	SRX14622594	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/034/SRR18491134/SRR18491134_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/034/SRR18491134	
SRR18491139	SAMN26980432	SRX14622589	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/039/SRR18491139/SRR18491139_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/039/SRR18491139	
SRR18491143	SAMN26980428	SRX14622585	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/043/SRR18491143/SRR18491143_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/043/SRR18491143	
SRR18491149	SAMN26980322	SRX14622579	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/049/SRR18491149/SRR18491149_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/049/SRR18491149	
SRR18491151	SAMN26980320	SRX14622577	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/051/SRR18491151/SRR18491151_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/051/SRR18491151	
SRR18491156	SAMN26980315	SRX14622572	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/056/SRR18491156/SRR18491156_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/056/SRR18491156	
SRR18491157	SAMN26980072	SRX14622571	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/057/SRR18491157/SRR18491157_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/057/SRR18491157/SRR18491157_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/057/SRR18491157	
SRR18491159	SAMN26980313	SRX14622569	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/059/SRR18491159/SRR18491159_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/059/SRR18491159	
SRR18491162	SAMN26980310	SRX14622566	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/062/SRR18491162/SRR18491162_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/062/SRR18491162	
SRR18491163	SAMN26980309	SRX14622565	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/063/SRR18491163/SRR18491163_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/063/SRR18491163	
SRR18491166	SAMN26980306	SRX14622562	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/066/SRR18491166/SRR18491166_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/066/SRR18491166	
SRR18491168	SAMN26980071	SRX14622560	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/068/SRR18491168/SRR18491168_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/068/SRR18491168/SRR18491168_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/068/SRR18491168	
SRR18491172	SAMN26980301	SRX14622556	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/072/SRR18491172/SRR18491172_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/072/SRR18491172	
SRR18491174	SAMN26980299	SRX14622554	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/074/SRR18491174/SRR18491174_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/074/SRR18491174	
SRR18491175	SAMN26980298	SRX14622553	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/075/SRR18491175/SRR18491175_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/075/SRR18491175	
SRR18491176	SAMN26980297	SRX14622664	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/076/SRR18491176/SRR18491176_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/076/SRR18491176	
SRR18491178	SAMN26980046	SRX14622550	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/078/SRR18491178/SRR18491178_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/078/SRR18491178/SRR18491178_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/078/SRR18491178	
SRR18491179	SAMN26980045	SRX14622549	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/079/SRR18491179/SRR18491179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/079/SRR18491179/SRR18491179_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/079/SRR18491179	
SRR18491180	SAMN26980271	SRX14622547	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/080/SRR18491180/SRR18491180_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/080/SRR18491180	
SRR18491181	SAMN26980270	SRX14622546	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/081/SRR18491181/SRR18491181_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/081/SRR18491181	
SRR18491182	SAMN26980269	SRX14622545	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/082/SRR18491182/SRR18491182_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/082/SRR18491182	
SRR18491187	SAMN26980067	SRX14622540	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/087/SRR18491187/SRR18491187_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/087/SRR18491187/SRR18491187_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/087/SRR18491187	
SRR18491188	SAMN26980264	SRX14622539	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/088/SRR18491188/SRR18491188_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/088/SRR18491188	
SRR18491196	SAMN26980256	SRX14622531	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/096/SRR18491196/SRR18491196_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/096/SRR18491196	
SRR18491198	SAMN26980066	SRX14622529	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/098/SRR18491198/SRR18491198_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/098/SRR18491198/SRR18491198_2.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/098/SRR18491198	
SRR18491199	SAMN26980254	SRX14622528	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/099/SRR18491199/SRR18491199_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/099/SRR18491199	
SRR18491200	SAMN26980253	SRX14622527	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/000/SRR18491200/SRR18491200_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/000/SRR18491200	
SRR18491201	SAMN26980252	SRX14622526	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/001/SRR18491201/SRR18491201_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/001/SRR18491201	
SRR18491202	SAMN26980251	SRX14622525	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/002/SRR18491202/SRR18491202_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/002/SRR18491202	
SRR18491203	SAMN26980250	SRX14622524	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/003/SRR18491203/SRR18491203_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/003/SRR18491203	
SRR18491204	SAMN26980249	SRX14622523	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/004/SRR18491204/SRR18491204_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/004/SRR18491204	
SRR18491205	SAMN26980248	SRX14622522	PRJNA820119	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR184/005/SRR18491205/SRR18491205_1.fastq.gz		ftp.sra.ebi.ac.uk/vol1/srr/SRR184/005/SRR18491205	
